date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-01-12,91.040001,88.220001,85.220001,84.629997,84.339996,85.32,92.110001,118.160004,140.740005,134.960007,122.010002,114.730003,106.980003,103.080002,104.540001,110.0,120.0,127.5,126.0,119.470001,108.790001,98.480003,93.370003,85.150002
2024-01-13,75.639999,74.849998,73.650002,71.370003,72.239998,55.549999,45.619999,51.200001,67.160004,73.309998,72.019997,70.980003,69.949997,63.669998,67.910004,68.610001,70.779999,74.220001,75.809998,73.82,73.059998,70.93,62.759998,61.650002
2024-01-14,64.019997,62.110001,62.93,64.010002,64.669998,65.199997,67.309998,71.660004,76.739998,81.139999,80.629997,81.839996,80.389999,77.040001,79.150002,82.32,86.620003,91.860001,94.639999,85.260002,79.059998,78.599998,75.389999,66.889999
2024-01-15,69.650002,66.050003,64.309998,62.040001,63.57,70.57,79.949997,83.839996,99.300003,100.290001,94.879997,90.260002,83.860001,82.150002,84.5,89.440002,99.919998,109.080002,115.57,110.660004,103.150002,92.949997,89.489998,86.43
2024-01-16,82.190002,81.400002,80.07,78.260002,77.589996,83.449997,123.0,193.419998,275.589996,270.559998,249.929993,200.550003,170.039993,141.970001,143.580002,156.160004,170.080002,170.809998,133.080002,111.769997,95.489998,86.209999,82.040001,77.690002
2024-01-17,69.889999,69.360001,68.470001,67.559998,67.309998,67.279999,70.650002,79.940002,96.0,102.870003,106.910004,111.099998,117.709999,121.699997,121.739998,125.459999,128.559998,140.520004,123.589996,114.279999,109.800003,101.089996,94.279999,84.169998
2024-01-18,81.330002,77.199997,75.290001,74.910004,77.57,81.0,91.440002,111.550003,125.889999,122.169998,110.900002,107.949997,93.550003,87.620003,86.43,94.25,99.519997,104.68,103.260002,94.529999,86.970001,81.129997,77.43,71.330002
2024-01-19,68.400002,65.339996,64.050003,62.759998,63.32,65.849998,75.739998,89.379997,104.269997,103.300003,95.849998,86.559998,78.720001,75.150002,76.910004,86.949997,104.599998,114.769997,108.489998,85.099998,75.82,73.010002,70.690002,66.690002
2024-01-20,67.620003,65.010002,65.099998,63.34,63.369999,61.75,64.449997,68.550003,74.82,78.849998,73.57,72.510002,69.75,70.790001,73.389999,79.110001,90.050003,97.269997,101.110001,91.57,80.0,73.389999,70.419998,66.989998
2024-01-21,59.700001,57.549999,55.150002,50.889999,48.509998,47.450001,45.529999,43.959999,51.360001,54.360001,46.060001,48.669998,38.48,37.689999,44.299999,49.040001,49.830002,56.650002,61.450001,58.639999,51.5,52.459999,50.389999,29.030001
2024-01-22,27.299999,22.24,18.620001,5.04,5.06,20.0,40.5,60.470001,66.480003,57.580002,61.549999,60.599998,56.919998,56.720001,58.23,59.73,59.990002,61.849998,61.029999,60.029999,59.599998,57.0,26.07,23.030001
2024-01-23,15.84,10.1,9.37,4.17,10.22,21.629999,25.73,60.93,61.900002,61.110001,59.970001,59.439999,41.580002,26.76,42.91,62.759998,66.290001,68.459999,66.779999,63.34,60.459999,52.450001,40.82,33.259998
2024-01-24,28.610001,25.17,20.639999,18.82,17.85,19.549999,25.5,38.73,50.07,49.540001,50.099998,50.759998,39.34,37.34,45.040001,49.950001,50.799999,54.209999,53.32,50.09,42.18,40.040001,42.009998,38.529999
2024-01-25,43.84,43.970001,42.759998,43.849998,45.110001,51.009998,59.389999,66.050003,89.019997,85.25,81.349998,76.220001,73.150002,75.989998,84.980003,92.07,101.379997,123.379997,115.540001,98.790001,91.07,86.309998,80.43,75.160004
2024-01-26,62.799999,62.0,58.490002,56.349998,55.700001,52.16,57.950001,62.970001,64.940002,63.799999,61.220001,58.740002,52.279999,46.470001,49.279999,48.91,51.48,57.369999,54.189999,33.509998,27.58,25.76,24.389999,21.98
2024-01-27,19.32,18.26,17.629999,18.02,18.49,18.84,19.41,20.709999,28.85,31.9,45.82,56.610001,55.84,32.490002,39.779999,57.950001,58.93,61.75,61.310001,59.43,58.209999,57.849998,57.73,57.610001
2024-01-28,66.769997,58.799999,58.259998,57.720001,57.869999,57.630001,57.720001,58.98,59.200001,55.080002,51.16,45.75,41.580002,40.09,50.650002,56.41,57.93,57.860001,57.330002,56.610001,29.209999,16.370001,10.0,6.92
2024-01-29,15.0,9.99,9.99,15.0,15.0,15.01,24.190001,62.02,83.230003,88.389999,78.900002,71.269997,70.239998,74.989998,82.550003,97.599998,108.43,127.419998,117.300003,107.519997,91.980003,86.790001,83.419998,80.290001
2024-01-30,71.940002,68.790001,69.370003,67.440002,67.18,69.370003,76.550003,90.599998,95.93,84.93,77.150002,68.419998,66.470001,66.589996,70.209999,62.639999,63.73,71.900002,61.419998,58.450001,56.720001,53.919998,22.559999,24.17
2024-01-31,18.389999,18.459999,18.5,18.58,18.959999,19.389999,25.540001,56.150002,57.900002,51.16,41.880001,22.67,20.48,20.440001,20.08,20.09,26.01,49.360001,26.6,20.5,20.030001,16.34,3.73,1.6
2024-02-01,9.04,9.3,10.02,10.01,5.19,9.01,19.26,26.059999,26.219999,19.1,19.040001,19.040001,16.66,16.639999,11.76,16.629999,19.059999,54.93,55.07,26.26,26.08,24.9,16.639999,16.65
2024-02-02,28.040001,27.08,28.01,27.049999,21.08,27.02,34.849998,57.82,59.84,58.099998,56.740002,54.009998,46.98,52.34,45.0,31.83,28.040001,52.970001,53.209999,28.08,27.08,25.219999,21.969999,21.059999
2024-02-03,5.09,5.04,1.79,1.57,1.56,1.59,5.07,26.01,40.75,45.970001,35.619999,30.42,30.58,30.620001,19.01,16.639999,16.700001,57.830002,57.299999,56.189999,53.740002,51.209999,26.1,19.040001
2024-02-04,1.5,0.01,0.01,0.0,0.0,0.0,0.0,1.05,8.87,9.83,10.87,12.81,13.82,9.62,12.99,15.72,22.1,35.25,41.900002,35.299999,29.049999,24.52,24.440001,21.24
2024-02-05,11.78,10.65,9.67,4.99,7.01,15.03,34.200001,55.439999,62.32,56.860001,52.93,43.790001,48.02,48.540001,53.98,55.790001,60.720001,68.470001,68.779999,61.84,60.48,59.650002,56.299999,52.290001
2024-02-06,35.459999,53.169998,53.200001,53.209999,49.23,23.059999,61.139999,69.07,74.400002,68.290001,63.900002,62.200001,61.599998,61.349998,61.82,61.849998,62.630001,64.849998,63.810001,62.16,60.419998,58.849998,58.040001,55.060001
2024-02-07,53.23,52.369999,43.259998,46.59,54.470001,60.119999,74.349998,86.669998,87.0,85.529999,81.169998,78.010002,75.82,78.290001,77.32,86.739998,97.300003,120.050003,136.220001,109.699997,99.910004,87.650002,83.629997,79.209999
2024-02-08,73.699997,73.199997,72.150002,71.18,70.949997,75.980003,87.080002,110.0,133.149994,113.550003,97.790001,91.870003,89.379997,90.980003,94.900002,94.379997,93.010002,105.529999,97.0,86.059998,83.199997,80.610001,75.599998,65.980003
2024-02-09,67.269997,65.650002,64.669998,63.57,62.970001,60.869999,67.419998,69.599998,75.480003,73.68,71.459999,70.75,69.519997,69.599998,70.089996,70.120003,70.800003,76.440002,75.940002,70.940002,67.25,66.150002,64.959999,63.279999
2024-02-10,61.139999,62.029999,62.34,62.330002,62.349998,63.349998,62.639999,63.259998,64.739998,65.720001,67.470001,67.269997,66.18,65.120003,66.910004,68.010002,68.919998,88.400002,85.269997,69.059998,65.279999,64.18,63.380001,61.93
2024-02-11,55.48,53.669998,52.599998,46.830002,43.639999,46.25,49.189999,53.16,55.060001,57.970001,61.16,63.970001,63.049999,61.73,63.330002,64.709999,68.040001,76.07,80.580002,70.980003,63.290001,60.369999,56.509998,57.380001
2024-02-12,62.349998,59.939999,58.790001,57.77,59.209999,65.0,76.0,85.410004,104.0,96.5,85.470001,79.139999,67.370003,63.75,63.950001,66.400002,78.419998,93.900002,96.0,89.080002,79.150002,71.540001,64.290001,59.939999
2024-02-13,66.309998,63.799999,61.099998,58.959999,60.060001,62.700001,66.150002,75.68,88.75,74.959999,69.209999,63.869999,60.529999,60.259998,63.099998,69.0,77.919998,94.93,99.519997,90.989998,77.970001,71.860001,68.389999,64.739998
2024-02-14,60.630001,59.34,55.759998,54.790001,55.060001,58.43,63.23,72.739998,79.730003,69.650002,63.860001,63.290001,62.630001,63.82,69.029999,72.230003,78.540001,82.970001,87.580002,84.470001,76.480003,69.68,68.199997,63.799999
2024-02-15,61.709999,61.130001,60.299999,59.75,61.939999,64.480003,72.209999,81.57,82.669998,78.760002,74.18,69.959999,66.629997,66.190002,69.910004,75.050003,79.050003,87.0,86.910004,75.610001,69.559998,62.68,62.66,58.91
2024-02-16,51.759998,51.080002,49.919998,48.810001,51.380001,35.700001,35.810001,61.389999,63.130001,57.689999,53.07,35.209999,41.650002,52.310001,32.349998,31.290001,33.950001,37.919998,36.139999,29.99,26.360001,25.51,24.43,19.559999
2024-02-17,19.32,18.879999,18.43,13.22,11.16,9.99,11.11,17.23,22.08,30.08,30.059999,30.030001,30.07,41.610001,59.09,67.07,73.220001,87.93,110.059998,90.279999,80.93,74.57,72.440002,69.110001
2024-02-18,62.380001,54.810001,51.439999,50.32,50.189999,48.470001,46.02,48.970001,47.279999,43.029999,40.450001,41.0,40.099998,39.880001,42.869999,46.66,46.119999,46.77,47.970001,43.139999,40.360001,43.139999,44.73,53.939999
2024-02-19,44.0,43.040001,44.209999,43.91,44.919998,51.57,68.599998,79.089996,83.839996,75.029999,70.830002,69.129997,62.470001,60.009998,64.379997,67.620003,69.790001,76.25,97.650002,79.980003,68.919998,56.150002,53.470001,53.77
2024-02-20,58.060001,54.150002,53.790001,53.369999,51.720001,52.349998,66.589996,86.220001,88.709999,77.779999,69.839996,59.419998,53.52,51.419998,51.790001,54.810001,57.599998,68.769997,67.489998,55.650002,52.57,43.68,39.009998,36.009998
2024-02-21,37.369999,36.790001,36.82,36.82,37.950001,39.02,42.740002,53.389999,55.299999,56.18,55.560001,55.349998,51.740002,49.990002,53.759998,50.639999,59.990002,67.959999,66.93,59.919998,50.860001,45.98,40.709999,34.380001
2024-02-22,30.98,27.42,27.07,27.950001,30.93,29.33,63.07,75.0,81.910004,74.0,69.440002,67.25,59.57,57.470001,56.400002,63.200001,61.73,61.759998,59.91,52.419998,42.450001,24.440001,12.06,1.95
2024-02-23,1.6,1.04,1.19,0.09,0.02,0.09,5.29,17.07,24.610001,16.379999,16.33,16.389999,8.62,5.0,1.58,9.59,25.030001,53.279999,57.02,29.639999,25.049999,25.040001,25.030001,25.1
2024-02-24,66.470001,63.900002,59.5,55.200001,55.389999,57.099998,61.669998,66.110001,64.400002,57.599998,49.16,45.84,40.32,32.220001,37.599998,45.0,55.950001,71.669998,80.0,74.129997,65.169998,59.939999,56.0,52.200001
2024-02-25,56.57,55.439999,55.380001,54.889999,55.189999,55.07,56.709999,59.919998,61.580002,61.82,56.310001,54.119999,50.0,46.029999,49.84,55.0,67.800003,82.190002,93.690002,79.18,69.989998,65.919998,65.230003,58.380001
