Scenario_ID,Probability,Hour,Wind_MW,DA_Price,SI_State,Bal_Price
413,9.518050703215734e-05,11,26.303,255.860001,0,217.48100085000002
413,9.518050703215734e-05,12,27.9865,211.110001,1,263.88750125
413,9.518050703215734e-05,13,29.6665,203.279999,1,254.09999875
413,9.518050703215734e-05,14,29.5025,196.979996,0,167.4329966
413,9.518050703215734e-05,15,26.8365,197.860001,0,168.18100085
413,9.518050703215734e-05,16,19.7115,299.940002,0,254.9490017
413,9.518050703215734e-05,17,11.958,449.640015,0,382.19401275
413,9.518050703215734e-05,18,7.734,526.25,1,657.8125
413,9.518050703215734e-05,19,9.425,349.950012,0,297.4575102
413,9.518050703215734e-05,20,17.8315,181.910004,0,154.62350339999998
413,9.518050703215734e-05,21,32.004999999999995,149.600006,1,187.0000075
413,9.518050703215734e-05,22,46.893,112.82,0,95.89699999999999
413,9.518050703215734e-05,23,56.139,100.099998,0,85.0849983
413,9.518050703215734e-05,24,58.895500000000006,92.870003,0,78.93950255
414,9.518050703215734e-05,1,42.257000000000005,88.830002,0,75.5055017
414,9.518050703215734e-05,2,39.779,83.089996,1,103.862495
414,9.518050703215734e-05,3,38.153,80.0,0,68.0
414,9.518050703215734e-05,4,35.9665,80.169998,1,100.21249750000001
414,9.518050703215734e-05,5,31.288000000000004,82.489998,1,103.1124975
414,9.518050703215734e-05,6,22.163,88.139999,0,74.91899915
414,9.518050703215734e-05,7,15.3995,109.790001,1,137.23750125
414,9.518050703215734e-05,8,14.791,165.009995,0,140.25849575
414,9.518050703215734e-05,9,19.5105,299.01001,0,254.1585085
414,9.518050703215734e-05,10,24.084,249.119995,1,311.39999374999996
414,9.518050703215734e-05,11,26.303,255.860001,1,319.82500125
414,9.518050703215734e-05,12,27.9865,211.110001,1,263.88750125
414,9.518050703215734e-05,13,29.6665,203.279999,0,172.78799915
414,9.518050703215734e-05,14,29.5025,196.979996,0,167.4329966
414,9.518050703215734e-05,15,26.8365,197.860001,1,247.32500125
414,9.518050703215734e-05,16,19.7115,299.940002,0,254.9490017
414,9.518050703215734e-05,17,11.958,449.640015,0,382.19401275
414,9.518050703215734e-05,18,7.734,526.25,0,447.3125
414,9.518050703215734e-05,19,9.425,349.950012,0,297.4575102
414,9.518050703215734e-05,20,17.8315,181.910004,1,227.38750499999998
414,9.518050703215734e-05,21,32.004999999999995,149.600006,0,127.1600051
414,9.518050703215734e-05,22,46.893,112.82,1,141.02499999999998
414,9.518050703215734e-05,23,56.139,100.099998,0,85.0849983
414,9.518050703215734e-05,24,58.895500000000006,92.870003,1,116.08750375
415,9.518050703215734e-05,1,42.257000000000005,88.830002,1,111.03750249999999
415,9.518050703215734e-05,2,39.779,83.089996,0,70.6264966
415,9.518050703215734e-05,3,38.153,80.0,1,100.0
415,9.518050703215734e-05,4,35.9665,80.169998,1,100.21249750000001
415,9.518050703215734e-05,5,31.288000000000004,82.489998,1,103.1124975
415,9.518050703215734e-05,6,22.163,88.139999,1,110.17499875
415,9.518050703215734e-05,7,15.3995,109.790001,1,137.23750125
415,9.518050703215734e-05,8,14.791,165.009995,1,206.26249375
415,9.518050703215734e-05,9,19.5105,299.01001,0,254.1585085
415,9.518050703215734e-05,10,24.084,249.119995,0,211.75199575
415,9.518050703215734e-05,11,26.303,255.860001,0,217.48100085000002
415,9.518050703215734e-05,12,27.9865,211.110001,0,179.44350085
415,9.518050703215734e-05,13,29.6665,203.279999,0,172.78799915
415,9.518050703215734e-05,14,29.5025,196.979996,0,167.4329966
415,9.518050703215734e-05,15,26.8365,197.860001,1,247.32500125
415,9.518050703215734e-05,16,19.7115,299.940002,0,254.9490017
415,9.518050703215734e-05,17,11.958,449.640015,0,382.19401275
415,9.518050703215734e-05,18,7.734,526.25,1,657.8125
415,9.518050703215734e-05,19,9.425,349.950012,0,297.4575102
415,9.518050703215734e-05,20,17.8315,181.910004,1,227.38750499999998
415,9.518050703215734e-05,21,32.004999999999995,149.600006,0,127.1600051
415,9.518050703215734e-05,22,46.893,112.82,1,141.02499999999998
415,9.518050703215734e-05,23,56.139,100.099998,1,125.1249975
415,9.518050703215734e-05,24,58.895500000000006,92.870003,0,78.93950255
416,9.518050703215734e-05,1,42.257000000000005,88.830002,0,75.5055017
416,9.518050703215734e-05,2,39.779,83.089996,1,103.862495
416,9.518050703215734e-05,3,38.153,80.0,1,100.0
416,9.518050703215734e-05,4,35.9665,80.169998,1,100.21249750000001
416,9.518050703215734e-05,5,31.288000000000004,82.489998,1,103.1124975
416,9.518050703215734e-05,6,22.163,88.139999,0,74.91899915
416,9.518050703215734e-05,7,15.3995,109.790001,0,93.32150085
416,9.518050703215734e-05,8,14.791,165.009995,0,140.25849575
416,9.518050703215734e-05,9,19.5105,299.01001,1,373.7625125
416,9.518050703215734e-05,10,24.084,249.119995,1,311.39999374999996
416,9.518050703215734e-05,11,26.303,255.860001,0,217.48100085000002
416,9.518050703215734e-05,12,27.9865,211.110001,0,179.44350085
416,9.518050703215734e-05,13,29.6665,203.279999,0,172.78799915
416,9.518050703215734e-05,14,29.5025,196.979996,0,167.4329966
416,9.518050703215734e-05,15,26.8365,197.860001,1,247.32500125
416,9.518050703215734e-05,16,19.7115,299.940002,1,374.9250025
416,9.518050703215734e-05,17,11.958,449.640015,1,562.05001875
416,9.518050703215734e-05,18,7.734,526.25,0,447.3125
416,9.518050703215734e-05,19,9.425,349.950012,0,297.4575102
416,9.518050703215734e-05,20,17.8315,181.910004,1,227.38750499999998
416,9.518050703215734e-05,21,32.004999999999995,149.600006,1,187.0000075
416,9.518050703215734e-05,22,46.893,112.82,1,141.02499999999998
416,9.518050703215734e-05,23,56.139,100.099998,1,125.1249975
416,9.518050703215734e-05,24,58.895500000000006,92.870003,0,78.93950255
417,9.518050703215734e-05,1,42.257000000000005,122.25,0,103.9125
417,9.518050703215734e-05,2,39.779,115.309998,1,144.1374975
417,9.518050703215734e-05,3,38.153,109.970001,1,137.46250125
417,9.518050703215734e-05,4,35.9665,107.360001,1,134.20000124999999
417,9.518050703215734e-05,5,31.288000000000004,112.519997,0,95.64199745
417,9.518050703215734e-05,6,22.163,123.669998,0,105.1194983
417,9.518050703215734e-05,7,15.3995,176.190002,0,149.7615017
417,9.518050703215734e-05,8,14.791,600.030029,1,750.03753625
417,9.518050703215734e-05,9,19.5105,655.640015,1,819.5500187499999
417,9.518050703215734e-05,10,24.084,646.789978,1,808.4874725
417,9.518050703215734e-05,11,26.303,543.859985,0,462.28098725
417,9.518050703215734e-05,12,27.9865,465.380005,1,581.72500625
417,9.518050703215734e-05,13,29.6665,405.01001,1,506.2625125
417,9.518050703215734e-05,14,29.5025,415.309998,0,353.0134983
417,9.518050703215734e-05,15,26.8365,490.359985,0,416.80598725
417,9.518050703215734e-05,16,19.7115,668.51001,0,568.2335085
417,9.518050703215734e-05,17,11.958,819.01001,0,696.1585084999999
417,9.518050703215734e-05,18,7.734,936.309998,1,1170.3874974999999
417,9.518050703215734e-05,19,9.425,674.200012,0,573.0700102
417,9.518050703215734e-05,20,17.8315,551.02002,0,468.36701700000003
417,9.518050703215734e-05,21,32.004999999999995,295.660004,1,369.57500500000003
417,9.518050703215734e-05,22,46.893,169.410004,0,143.99850339999998
417,9.518050703215734e-05,23,56.139,150.009995,0,127.50849575
417,9.518050703215734e-05,24,58.895500000000006,134.759995,0,114.54599575
418,9.518050703215734e-05,1,42.257000000000005,122.25,0,103.9125
418,9.518050703215734e-05,2,39.779,115.309998,1,144.1374975
418,9.518050703215734e-05,3,38.153,109.970001,0,93.47450085
418,9.518050703215734e-05,4,35.9665,107.360001,1,134.20000124999999
418,9.518050703215734e-05,5,31.288000000000004,112.519997,1,140.64999625000002
418,9.518050703215734e-05,6,22.163,123.669998,0,105.1194983
418,9.518050703215734e-05,7,15.3995,176.190002,1,220.2375025
418,9.518050703215734e-05,8,14.791,600.030029,0,510.02552465
418,9.518050703215734e-05,9,19.5105,655.640015,0,557.29401275
418,9.518050703215734e-05,10,24.084,646.789978,1,808.4874725
418,9.518050703215734e-05,11,26.303,543.859985,1,679.8249812500001
418,9.518050703215734e-05,12,27.9865,465.380005,1,581.72500625
418,9.518050703215734e-05,13,29.6665,405.01001,0,344.2585085
418,9.518050703215734e-05,14,29.5025,415.309998,0,353.0134983
418,9.518050703215734e-05,15,26.8365,490.359985,1,612.94998125
418,9.518050703215734e-05,16,19.7115,668.51001,0,568.2335085
418,9.518050703215734e-05,17,11.958,819.01001,0,696.1585084999999
418,9.518050703215734e-05,18,7.734,936.309998,0,795.8634983
418,9.518050703215734e-05,19,9.425,674.200012,0,573.0700102
418,9.518050703215734e-05,20,17.8315,551.02002,1,688.775025
418,9.518050703215734e-05,21,32.004999999999995,295.660004,0,251.3110034
418,9.518050703215734e-05,22,46.893,169.410004,1,211.76250499999998
418,9.518050703215734e-05,23,56.139,150.009995,0,127.50849575
418,9.518050703215734e-05,24,58.895500000000006,134.759995,1,168.44999375
419,9.518050703215734e-05,1,42.257000000000005,122.25,1,152.8125
419,9.518050703215734e-05,2,39.779,115.309998,0,98.0134983
419,9.518050703215734e-05,3,38.153,109.970001,1,137.46250125
419,9.518050703215734e-05,4,35.9665,107.360001,1,134.20000124999999
419,9.518050703215734e-05,5,31.288000000000004,112.519997,1,140.64999625000002
419,9.518050703215734e-05,6,22.163,123.669998,1,154.5874975
419,9.518050703215734e-05,7,15.3995,176.190002,1,220.2375025
419,9.518050703215734e-05,8,14.791,600.030029,1,750.03753625
419,9.518050703215734e-05,9,19.5105,655.640015,0,557.29401275
419,9.518050703215734e-05,10,24.084,646.789978,0,549.7714813
419,9.518050703215734e-05,11,26.303,543.859985,0,462.28098725
419,9.518050703215734e-05,12,27.9865,465.380005,0,395.57300425
419,9.518050703215734e-05,13,29.6665,405.01001,0,344.2585085
419,9.518050703215734e-05,14,29.5025,415.309998,0,353.0134983
419,9.518050703215734e-05,15,26.8365,490.359985,1,612.94998125
419,9.518050703215734e-05,16,19.7115,668.51001,0,568.2335085
419,9.518050703215734e-05,17,11.958,819.01001,0,696.1585084999999
419,9.518050703215734e-05,18,7.734,936.309998,1,1170.3874974999999
419,9.518050703215734e-05,19,9.425,674.200012,0,573.0700102
419,9.518050703215734e-05,20,17.8315,551.02002,1,688.775025
419,9.518050703215734e-05,21,32.004999999999995,295.660004,0,251.3110034
419,9.518050703215734e-05,22,46.893,169.410004,1,211.76250499999998
419,9.518050703215734e-05,23,56.139,150.009995,1,187.51249375
419,9.518050703215734e-05,24,58.895500000000006,134.759995,0,114.54599575
420,9.518050703215734e-05,1,42.257000000000005,122.25,0,103.9125
420,9.518050703215734e-05,2,39.779,115.309998,1,144.1374975
420,9.518050703215734e-05,3,38.153,109.970001,1,137.46250125
420,9.518050703215734e-05,4,35.9665,107.360001,1,134.20000124999999
420,9.518050703215734e-05,5,31.288000000000004,112.519997,1,140.64999625000002
420,9.518050703215734e-05,6,22.163,123.669998,0,105.1194983
420,9.518050703215734e-05,7,15.3995,176.190002,0,149.7615017
420,9.518050703215734e-05,8,14.791,600.030029,0,510.02552465
420,9.518050703215734e-05,9,19.5105,655.640015,1,819.5500187499999
420,9.518050703215734e-05,10,24.084,646.789978,1,808.4874725
420,9.518050703215734e-05,11,26.303,543.859985,0,462.28098725
420,9.518050703215734e-05,12,27.9865,465.380005,0,395.57300425
420,9.518050703215734e-05,13,29.6665,405.01001,0,344.2585085
420,9.518050703215734e-05,14,29.5025,415.309998,0,353.0134983
420,9.518050703215734e-05,15,26.8365,490.359985,1,612.94998125
420,9.518050703215734e-05,16,19.7115,668.51001,1,835.6375125
420,9.518050703215734e-05,17,11.958,819.01001,1,1023.7625125
420,9.518050703215734e-05,18,7.734,936.309998,0,795.8634983
420,9.518050703215734e-05,19,9.425,674.200012,0,573.0700102
420,9.518050703215734e-05,20,17.8315,551.02002,1,688.775025
420,9.518050703215734e-05,21,32.004999999999995,295.660004,1,369.57500500000003
420,9.518050703215734e-05,22,46.893,169.410004,1,211.76250499999998
420,9.518050703215734e-05,23,56.139,150.009995,1,187.51249375
420,9.518050703215734e-05,24,58.895500000000006,134.759995,0,114.54599575
421,0.0023795126758039925,1,42.257000000000005,106.18,0,90.253
421,0.0023795126758039925,2,39.779,92.190002,1,115.2375025
421,0.0023795126758039925,3,38.153,84.93,1,106.16250000000001
421,0.0023795126758039925,4,35.9665,84.459999,1,105.57499874999999
421,0.0023795126758039925,5,31.288000000000004,84.959999,0,72.21599915
421,0.0023795126758039925,6,22.163,97.019997,0,82.46699745
421,0.0023795126758039925,7,15.3995,136.059998,0,115.6509983
421,0.0023795126758039925,8,14.791,136.0,1,170.0
421,0.0023795126758039925,9,19.5105,102.989998,1,128.7374975
421,0.0023795126758039925,10,24.084,79.339996,1,99.174995
421,0.0023795126758039925,11,26.303,53.880001,0,45.79800085
421,0.0023795126758039925,12,27.9865,37.810001,1,47.26250125
421,0.0023795126758039925,13,29.6665,31.809999,1,39.76249875
421,0.0023795126758039925,14,29.5025,29.959999,0,25.46599915
421,0.0023795126758039925,15,26.8365,30.93,0,26.290499999999998
421,0.0023795126758039925,16,19.7115,47.849998,0,40.6724983
421,0.0023795126758039925,17,11.958,66.32,0,56.37199999999999
421,0.0023795126758039925,18,7.734,82.489998,1,103.1124975
421,0.0023795126758039925,19,9.425,98.389999,0,83.63149915
421,0.0023795126758039925,20,17.8315,153.300003,0,130.30500255
421,0.0023795126758039925,21,32.004999999999995,209.320007,1,261.65000875
421,0.0023795126758039925,22,46.893,156.0,0,132.6
421,0.0023795126758039925,23,56.139,116.589996,0,99.10149659999999
421,0.0023795126758039925,24,58.895500000000006,91.889999,0,78.10649915
422,0.0023795126758039925,1,42.257000000000005,106.18,0,90.253
422,0.0023795126758039925,2,39.779,92.190002,1,115.2375025
422,0.0023795126758039925,3,38.153,84.93,0,72.1905
422,0.0023795126758039925,4,35.9665,84.459999,1,105.57499874999999
422,0.0023795126758039925,5,31.288000000000004,84.959999,1,106.19999874999999
422,0.0023795126758039925,6,22.163,97.019997,0,82.46699745
422,0.0023795126758039925,7,15.3995,136.059998,1,170.0749975
422,0.0023795126758039925,8,14.791,136.0,0,115.6
422,0.0023795126758039925,9,19.5105,102.989998,0,87.5414983
422,0.0023795126758039925,10,24.084,79.339996,1,99.174995
422,0.0023795126758039925,11,26.303,53.880001,1,67.35000125
422,0.0023795126758039925,12,27.9865,37.810001,1,47.26250125
422,0.0023795126758039925,13,29.6665,31.809999,0,27.03849915
422,0.0023795126758039925,14,29.5025,29.959999,0,25.46599915
422,0.0023795126758039925,15,26.8365,30.93,1,38.6625
422,0.0023795126758039925,16,19.7115,47.849998,0,40.6724983
422,0.0023795126758039925,17,11.958,66.32,0,56.37199999999999
422,0.0023795126758039925,18,7.734,82.489998,0,70.1164983
422,0.0023795126758039925,19,9.425,98.389999,0,83.63149915
422,0.0023795126758039925,20,17.8315,153.300003,1,191.62500375000002
422,0.0023795126758039925,21,32.004999999999995,209.320007,0,177.92200595
422,0.0023795126758039925,22,46.893,156.0,1,195.0
422,0.0023795126758039925,23,56.139,116.589996,0,99.10149659999999
422,0.0023795126758039925,24,58.895500000000006,91.889999,1,114.86249875
423,0.0023795126758039925,1,42.257000000000005,106.18,1,132.72500000000002
423,0.0023795126758039925,2,39.779,92.190002,0,78.3615017
423,0.0023795126758039925,3,38.153,84.93,1,106.16250000000001
423,0.0023795126758039925,4,35.9665,84.459999,1,105.57499874999999
423,0.0023795126758039925,5,31.288000000000004,84.959999,1,106.19999874999999
423,0.0023795126758039925,6,22.163,97.019997,1,121.27499625
423,0.0023795126758039925,7,15.3995,136.059998,1,170.0749975
423,0.0023795126758039925,8,14.791,136.0,1,170.0
423,0.0023795126758039925,9,19.5105,102.989998,0,87.5414983
423,0.0023795126758039925,10,24.084,79.339996,0,67.4389966
423,0.0023795126758039925,11,26.303,53.880001,0,45.79800085
423,0.0023795126758039925,12,27.9865,37.810001,0,32.13850085
423,0.0023795126758039925,13,29.6665,31.809999,0,27.03849915
423,0.0023795126758039925,14,29.5025,29.959999,0,25.46599915
423,0.0023795126758039925,15,26.8365,30.93,1,38.6625
423,0.0023795126758039925,16,19.7115,47.849998,0,40.6724983
423,0.0023795126758039925,17,11.958,66.32,0,56.37199999999999
423,0.0023795126758039925,18,7.734,82.489998,1,103.1124975
423,0.0023795126758039925,19,9.425,98.389999,0,83.63149915
423,0.0023795126758039925,20,17.8315,153.300003,1,191.62500375000002
423,0.0023795126758039925,21,32.004999999999995,209.320007,0,177.92200595
423,0.0023795126758039925,22,46.893,156.0,1,195.0
423,0.0023795126758039925,23,56.139,116.589996,1,145.737495
423,0.0023795126758039925,24,58.895500000000006,91.889999,0,78.10649915
424,0.0023795126758039925,1,42.257000000000005,106.18,0,90.253
424,0.0023795126758039925,2,39.779,92.190002,1,115.2375025
424,0.0023795126758039925,3,38.153,84.93,1,106.16250000000001
424,0.0023795126758039925,4,35.9665,84.459999,1,105.57499874999999
424,0.0023795126758039925,5,31.288000000000004,84.959999,1,106.19999874999999
424,0.0023795126758039925,6,22.163,97.019997,0,82.46699745
424,0.0023795126758039925,7,15.3995,136.059998,0,115.6509983
424,0.0023795126758039925,8,14.791,136.0,0,115.6
424,0.0023795126758039925,9,19.5105,102.989998,1,128.7374975
424,0.0023795126758039925,10,24.084,79.339996,1,99.174995
424,0.0023795126758039925,11,26.303,53.880001,0,45.79800085
424,0.0023795126758039925,12,27.9865,37.810001,0,32.13850085
424,0.0023795126758039925,13,29.6665,31.809999,0,27.03849915
424,0.0023795126758039925,14,29.5025,29.959999,0,25.46599915
424,0.0023795126758039925,15,26.8365,30.93,1,38.6625
424,0.0023795126758039925,16,19.7115,47.849998,1,59.8124975
424,0.0023795126758039925,17,11.958,66.32,1,82.89999999999999
424,0.0023795126758039925,18,7.734,82.489998,0,70.1164983
424,0.0023795126758039925,19,9.425,98.389999,0,83.63149915
424,0.0023795126758039925,20,17.8315,153.300003,1,191.62500375000002
424,0.0023795126758039925,21,32.004999999999995,209.320007,1,261.65000875
424,0.0023795126758039925,22,46.893,156.0,1,195.0
424,0.0023795126758039925,23,56.139,116.589996,1,145.737495
424,0.0023795126758039925,24,58.895500000000006,91.889999,0,78.10649915
425,0.004854205858640145,1,42.257000000000005,83.970001,0,71.37450084999999
425,0.004854205858640145,2,39.779,80.839996,1,101.049995
425,0.004854205858640145,3,38.153,80.879997,1,101.09999625
425,0.004854205858640145,4,35.9665,82.470001,1,103.08750125
425,0.004854205858640145,5,31.288000000000004,82.480003,0,70.10800255
425,0.004854205858640145,6,22.163,81.25,0,69.0625
425,0.004854205858640145,7,15.3995,107.480003,0,91.35800255
425,0.004854205858640145,8,14.791,118.959999,1,148.69999875
425,0.004854205858640145,9,19.5105,110.120003,1,137.65000375
425,0.004854205858640145,10,24.084,92.410004,1,115.512505
425,0.004854205858640145,11,26.303,85.400002,0,72.5900017
425,0.004854205858640145,12,27.9865,79.480003,1,99.35000375
425,0.004854205858640145,13,29.6665,71.18,1,88.97500000000001
425,0.004854205858640145,14,29.5025,61.93,0,52.640499999999996
425,0.004854205858640145,15,26.8365,62.09,0,52.7765
425,0.004854205858640145,16,19.7115,59.889999,0,50.90649915
425,0.004854205858640145,17,11.958,64.099998,0,54.4849983
425,0.004854205858640145,18,7.734,87.949997,1,109.93749625
425,0.004854205858640145,19,9.425,103.949997,0,88.35749745
425,0.004854205858640145,20,17.8315,124.480003,0,105.80800255
425,0.004854205858640145,21,32.004999999999995,134.419998,1,168.02499749999998
425,0.004854205858640145,22,46.893,114.650002,0,97.4525017
425,0.004854205858640145,23,56.139,96.540001,0,82.05900085
425,0.004854205858640145,24,58.895500000000006,87.959999,0,74.76599915
426,0.004854205858640145,1,42.257000000000005,83.970001,0,71.37450084999999
426,0.004854205858640145,2,39.779,80.839996,1,101.049995
426,0.004854205858640145,3,38.153,80.879997,0,68.74799745
426,0.004854205858640145,4,35.9665,82.470001,1,103.08750125
426,0.004854205858640145,5,31.288000000000004,82.480003,1,103.10000375
426,0.004854205858640145,6,22.163,81.25,0,69.0625
426,0.004854205858640145,7,15.3995,107.480003,1,134.35000374999998
426,0.004854205858640145,8,14.791,118.959999,0,101.11599915
426,0.004854205858640145,9,19.5105,110.120003,0,93.60200255
426,0.004854205858640145,10,24.084,92.410004,1,115.512505
426,0.004854205858640145,11,26.303,85.400002,1,106.7500025
426,0.004854205858640145,12,27.9865,79.480003,1,99.35000375
426,0.004854205858640145,13,29.6665,71.18,0,60.50300000000001
426,0.004854205858640145,14,29.5025,61.93,0,52.640499999999996
426,0.004854205858640145,15,26.8365,62.09,1,77.61250000000001
426,0.004854205858640145,16,19.7115,59.889999,0,50.90649915
426,0.004854205858640145,17,11.958,64.099998,0,54.4849983
426,0.004854205858640145,18,7.734,87.949997,0,74.75749744999999
426,0.004854205858640145,19,9.425,103.949997,0,88.35749745
426,0.004854205858640145,20,17.8315,124.480003,1,155.60000374999998
426,0.004854205858640145,21,32.004999999999995,134.419998,0,114.25699829999999
426,0.004854205858640145,22,46.893,114.650002,1,143.3125025
426,0.004854205858640145,23,56.139,96.540001,0,82.05900085
426,0.004854205858640145,24,58.895500000000006,87.959999,1,109.94999874999999
427,0.004854205858640145,1,42.257000000000005,83.970001,1,104.96250125
427,0.004854205858640145,2,39.779,80.839996,0,68.7139966
427,0.004854205858640145,3,38.153,80.879997,1,101.09999625
427,0.004854205858640145,4,35.9665,82.470001,1,103.08750125
427,0.004854205858640145,5,31.288000000000004,82.480003,1,103.10000375
427,0.004854205858640145,6,22.163,81.25,1,101.5625
427,0.004854205858640145,7,15.3995,107.480003,1,134.35000374999998
427,0.004854205858640145,8,14.791,118.959999,1,148.69999875
427,0.004854205858640145,9,19.5105,110.120003,0,93.60200255
427,0.004854205858640145,10,24.084,92.410004,0,78.5485034
427,0.004854205858640145,11,26.303,85.400002,0,72.5900017
427,0.004854205858640145,12,27.9865,79.480003,0,67.55800255
427,0.004854205858640145,13,29.6665,71.18,0,60.50300000000001
427,0.004854205858640145,14,29.5025,61.93,0,52.640499999999996
427,0.004854205858640145,15,26.8365,62.09,1,77.61250000000001
427,0.004854205858640145,16,19.7115,59.889999,0,50.90649915
427,0.004854205858640145,17,11.958,64.099998,0,54.4849983
427,0.004854205858640145,18,7.734,87.949997,1,109.93749625
427,0.004854205858640145,19,9.425,103.949997,0,88.35749745
427,0.004854205858640145,20,17.8315,124.480003,1,155.60000374999998
427,0.004854205858640145,21,32.004999999999995,134.419998,0,114.25699829999999
427,0.004854205858640145,22,46.893,114.650002,1,143.3125025
427,0.004854205858640145,23,56.139,96.540001,1,120.67500125000001
427,0.004854205858640145,24,58.895500000000006,87.959999,0,74.76599915
428,0.004854205858640145,1,42.257000000000005,83.970001,0,71.37450084999999
428,0.004854205858640145,2,39.779,80.839996,1,101.049995
428,0.004854205858640145,3,38.153,80.879997,1,101.09999625
428,0.004854205858640145,4,35.9665,82.470001,1,103.08750125
428,0.004854205858640145,5,31.288000000000004,82.480003,1,103.10000375
428,0.004854205858640145,6,22.163,81.25,0,69.0625
428,0.004854205858640145,7,15.3995,107.480003,0,91.35800255
428,0.004854205858640145,8,14.791,118.959999,0,101.11599915
428,0.004854205858640145,9,19.5105,110.120003,1,137.65000375
428,0.004854205858640145,10,24.084,92.410004,1,115.512505
428,0.004854205858640145,11,26.303,85.400002,0,72.5900017
428,0.004854205858640145,12,27.9865,79.480003,0,67.55800255
428,0.004854205858640145,13,29.6665,71.18,0,60.50300000000001
428,0.004854205858640145,14,29.5025,61.93,0,52.640499999999996
428,0.004854205858640145,15,26.8365,62.09,1,77.61250000000001
428,0.004854205858640145,16,19.7115,59.889999,1,74.86249875
428,0.004854205858640145,17,11.958,64.099998,1,80.1249975
428,0.004854205858640145,18,7.734,87.949997,0,74.75749744999999
428,0.004854205858640145,19,9.425,103.949997,0,88.35749745
428,0.004854205858640145,20,17.8315,124.480003,1,155.60000374999998
428,0.004854205858640145,21,32.004999999999995,134.419998,1,168.02499749999998
428,0.004854205858640145,22,46.893,114.650002,1,143.3125025
428,0.004854205858640145,23,56.139,96.540001,1,120.67500125000001
428,0.004854205858640145,24,58.895500000000006,87.959999,0,74.76599915
429,0.001713249126578874,1,42.257000000000005,58.5,0,49.725
429,0.001713249126578874,2,39.779,30.67,1,38.337500000000006
429,0.001713249126578874,3,38.153,25.639999,1,32.04999875
429,0.001713249126578874,4,35.9665,17.450001,1,21.81250125
429,0.001713249126578874,5,31.288000000000004,9.77,0,8.304499999999999
429,0.001713249126578874,6,22.163,10.02,0,8.517
429,0.001713249126578874,7,15.3995,26.469999,0,22.499499150000002
429,0.001713249126578874,8,14.791,30.0,1,37.5
429,0.001713249126578874,9,19.5105,31.629999,1,39.537498750000005
429,0.001713249126578874,10,24.084,23.950001,1,29.93750125
429,0.001713249126578874,11,26.303,3.58,0,3.043
429,0.001713249126578874,12,27.9865,2.92,1,3.65
429,0.001713249126578874,13,29.6665,2.74,1,3.4250000000000003
429,0.001713249126578874,14,29.5025,0.97,0,0.8245
429,0.001713249126578874,15,26.8365,0.0,0,0.0
429,0.001713249126578874,16,19.7115,0.0,0,0.0
429,0.001713249126578874,17,11.958,-0.01,0,-0.0085
429,0.001713249126578874,18,7.734,1.51,1,1.8875
429,0.001713249126578874,19,9.425,11.72,0,9.962
429,0.001713249126578874,20,17.8315,29.0,0,24.65
429,0.001713249126578874,21,32.004999999999995,45.07,1,56.3375
429,0.001713249126578874,22,46.893,38.790001,0,32.97150085
429,0.001713249126578874,23,56.139,38.68,0,32.878
429,0.001713249126578874,24,58.895500000000006,38.099998,0,32.3849983
430,0.001713249126578874,1,42.257000000000005,58.5,0,49.725
430,0.001713249126578874,2,39.779,30.67,1,38.337500000000006
430,0.001713249126578874,3,38.153,25.639999,0,21.793999149999998
430,0.001713249126578874,4,35.9665,17.450001,1,21.81250125
430,0.001713249126578874,5,31.288000000000004,9.77,1,12.212499999999999
430,0.001713249126578874,6,22.163,10.02,0,8.517
430,0.001713249126578874,7,15.3995,26.469999,1,33.08749875
430,0.001713249126578874,8,14.791,30.0,0,25.5
430,0.001713249126578874,9,19.5105,31.629999,0,26.88549915
430,0.001713249126578874,10,24.084,23.950001,1,29.93750125
430,0.001713249126578874,11,26.303,3.58,1,4.475
430,0.001713249126578874,12,27.9865,2.92,1,3.65
430,0.001713249126578874,13,29.6665,2.74,0,2.329
430,0.001713249126578874,14,29.5025,0.97,0,0.8245
430,0.001713249126578874,15,26.8365,0.0,1,0.0
430,0.001713249126578874,16,19.7115,0.0,0,0.0
430,0.001713249126578874,17,11.958,-0.01,0,-0.0085
430,0.001713249126578874,18,7.734,1.51,0,1.2834999999999999
430,0.001713249126578874,19,9.425,11.72,0,9.962
430,0.001713249126578874,20,17.8315,29.0,1,36.25
430,0.001713249126578874,21,32.004999999999995,45.07,0,38.3095
430,0.001713249126578874,22,46.893,38.790001,1,48.487501249999994
430,0.001713249126578874,23,56.139,38.68,0,32.878
430,0.001713249126578874,24,58.895500000000006,38.099998,1,47.6249975
431,0.001713249126578874,1,42.257000000000005,58.5,1,73.125
431,0.001713249126578874,2,39.779,30.67,0,26.0695
431,0.001713249126578874,3,38.153,25.639999,1,32.04999875
431,0.001713249126578874,4,35.9665,17.450001,1,21.81250125
431,0.001713249126578874,5,31.288000000000004,9.77,1,12.212499999999999
431,0.001713249126578874,6,22.163,10.02,1,12.524999999999999
431,0.001713249126578874,7,15.3995,26.469999,1,33.08749875
431,0.001713249126578874,8,14.791,30.0,1,37.5
431,0.001713249126578874,9,19.5105,31.629999,0,26.88549915
431,0.001713249126578874,10,24.084,23.950001,0,20.35750085
431,0.001713249126578874,11,26.303,3.58,0,3.043
431,0.001713249126578874,12,27.9865,2.92,0,2.4819999999999998
431,0.001713249126578874,13,29.6665,2.74,0,2.329
